TipoEstacao,Codigo,Nome,CodigoAdicional,Latitude,Longitude
1,17354800,PCH BRAÇO NORTE IV JUSANTE,,-9.6864,-54.9653
1,64545800,SÃO MARTINHO,,-23.2258,-51.4786
1,41250500,RIBEIRÃO DA MATA (prox. foz),BV130,-19.7,-43.8833
1,61435000,RIO VERDE (jus. São Sebastião),BG027,-22.2136,-44.9753
1,61450100,RIO VERDE (Soledade de Minas),BG028,-22.0606,-45.045
1,61596000,RIO DO PEIXE (prox. foz),BG033,-21.6717,-45.3306
1,61422300,RIO SAPUCAÍ (Reserv. FURNAS),BG049,-21.5794,-45.6822
1,60381300,RIO UBERABINHA (mont. Uberlândia),PB022,-18.9833,-48.2
1,60472240,PIPIRIPAU MONTANTE CANAL,,-15.6403,-47.5792
1,56850100,RIO DOCE (jus. Gov. Valadares),RD045,-18.8606,-41.8269
1,56939000,RIO CARATINGA (Barra do Cuité),RD057,-19.0667,-41.5333
1,58611000,RIO PARAIBUNA (próx. foz),BS032,-22.0992,-43.1456
1,16390060,TREZE QUEDAS,,-0.0833,-56.9
1,58301000,PONTE PEDESTRE - Cimento Tupi,00RJ02PS0419,-22.52,-44.1333
1,42920003,UNAÍ JUSANTE (Rio Preto),PT007,-16.5333,-46.7194
1,40100010,RIO PARÁ (MONTANTE DA FOZ),PA019,-19.1033,-45.1328
1,41600010,SANTANA DO PIRAPAMA (Rio das Velhas),BV141,-19.0167,-44.0333
1,60431100,SAPEZAL - BR 060,,-16.1003,-48.4597
1,60443970,SANTA MARIA - SANEAGO - DF 290,,-16.0467,-48.0161
1,61108001,SÃO JOÃO DEL REI - JUSANTE,BG015,-21.0606,-44.3131
1,61474000,RIO BAEPENDI (prox. foz),BG029,-21.8656,-45.0547
1,61270001,RIO SAPUCAÍ (mont. Itajubá),BG039,-22.5125,-45.3919
1,60171000,RIO PARANAÍBA (entre Emborcação e Itumbiara),PB007,-18.4244,-48.0683
1,60274000,RIO QUEBRA ANZOL (Mont. Reserv. Nova Ponte),PB011,-19.3028,-46.8378
1,60385001,RIO UBERABINHA (jus. Uberlândia),PB023,-18.7692,-48.4372
1,56485003,RIO MATIPO (jus. raul soares),RD021,-20.0989,-42.4522
1,42980002,RIO PARACATU (FOZ),PT013,-16.6883,-45.2356
1,40684000,JECEABA,BP026,-20.5364,-43.9756
1,40790100,RIO BETIM (prox. foz),BP071,-19.9636,-44.2675
1,71801000,COLÔNIA SANTANA,,-27.65,-51.05
1,61089600,RIO DAS MORTES (mon. foz Rib. Caieiro),BG012,-21.2167,-43.9167
1,61795200,RIO UBERABA (mont Reserv Porto Colômbia),BG059,-19.9083,-48.3906
1,60334600,RIO ARAGUARI (Mont. Reserv. Nova Ponte),PB017,-19.4864,-47.5439
1,64430200,PONTA GROSSA MONTANTE,,-25.3169,-49.9831
1,17090500,PCH SANTA LÚCIA I E II MONTANTE,,-13.5567,-59.0283
1,17220000,PCH APROVALE,,-12.7908,-56.1619
1,85120000,PCH COLORADO JUSANTE II,,-28.6475,-52.9222
1,61109000,PCH CARANDAÍ,,-20.75,-43.25
1,72200000,BARRO PRETO,,-27.4314,-51.6419
1,61089000,PCH ILHÉUS MONTANTE 1,,-21.2708,-43.8811
1,61089500,PCH LAVRAS JUSANTE,,-21.2378,-43.8969
1,15129000,PCH CASTAMAN III JUSANTE,,-13.1522,-60.6569
1,22045000,UHE PEIXE ANGICAL JUSANTE,,-12.22,-48.4247
1,22300000,UHE LUÍS EDUARDO MAGALHÃES JURUPARY,,-11.1519,-48.5158
1,60614000,UHE CACHOEIRA DOURADA MONTANTE,,-18.5097,-49.2475
1,61210000,CGH POUSO ALEGRE,,-20.5758,-45.3925
1,71635000,PCH PINHEIRO JUSANTE,,-27.7642,-50.5431
1,56610100,PCH RIO PIRACICABA MONTANTE,,-19.93,-43.1731
1,85050100,PCH ERNESTINA JUSANTE,,-28.5628,-52.5536
1,87361100,UHE CANASTRA JUSANTE,,-29.3936,-50.7475
1,18422400,PCH ARS MONTANTE,,-13.13,-54.8272
1,13150002,COARI,,-4.0822,-63.1428
1,13450000,ASSIS BRASIL,ANA,-10.9436,-69.5656
1,14650000,POSTO FUNAI,,2.7317,-62.0172
1,50496000,CAPTAÇÃO DA EMBASA (Nordestina),IT0035,-10.9394,-39.4158
1,51104800,CAPTAÇÃO MUCUGÊ,PRG-PRG-300,-13.0053,-41.3892
1,55025000,PONTE RIO SANTO ANTÔNIO,SN 0500,-16.1947,-38.9781
1,55027000,JOÃO DE TIBA - Travessia,JT 0900,-16.2775,-39.0217
1,55340500,VARGEM GRANDE,PIJ-JUN-400,-17.045,-39.5444
1,55380600,PONTE ALCOBAÇA,PIJ-JUC-900,-17.3108,-39.2533
1,15551000,FOZ DO JAMARI,,-8.4517,-63.5019
1,62379080,UHE PORTO GOES BARRAMENTO,,-23.2,-47.2833
1,59256000,CGH CASCATA,,-22.5953,-43.7133
1,13900000,CASTANHAL PATÚ,,-5.6667,-64.3333
1,13950000,BEABÁ (CARIUACANGA),,-4.8592,-62.8686
1,14280001,TARAQUÁ,ANA,0.1303,-68.5386
1,14680001,FÉ E ESPERANÇA,ANA,2.8708,-61.4406
1,51239000,CAPTAÇÃO DE ÁGUA DE ITAITÉ,PG 2350,-12.9806,-40.9581
1,53320500,FAZENDA CACHOEIRINHA,LES-UNA-400,-15.2978,-39.0639
1,53090100,PONTE DA BR-101 - Rio Almada,LES-ALM-200,-14.6661,-39.3456
1,50905400,FABRICA DE MOLAS FABRINI - Montante,RCN-JOA-400,-12.7189,-38.3542
1,50912100,AÇUDE IPITANGA II,,-12.8592,-38.3972
1,50912400,TAMINA PARKAGUÁTIC0,PT 2100,-12.8278,-38.4114
1,39370400,USINA SALGADO JUSANTE,IP-95,-8.4158,-35.0111
1,39085300,VILA ARARIPE,BF-20/21,-7.785,-34.9706
1,25070000,FAZENDA PARAÍSO,,-15.9158,-50.0742
1,36017000,AÇUDE PARAMBU,089,-6.2022,-40.7111
1,36035000,AÇUDE DO CORONEL,134,-6.7033,-39.9528
1,36105000,AÇUDE VALÉRIO,110,-6.9681,-39.7272
1,36115000,AÇUDE CANOAS,127,-6.9467,-39.9414
1,36170000,AÇUDE QUINCOE,068,-6.0847,-39.4542
1,36172000,AÇUDE TRUSSU,122,-6.3083,-39.4336
1,36193000,AÇUDE THOMAS OSTERNE,023,-7.0839,-39.4867
1,61262100,PCH REPI JUSANTE,,-22.5356,-45.3617
1,19241000,FOZ DO IGARAPÉ DO BREU - RIO PRETO,PR-03,-0.1147,-51.6428
1,36195000,AÇUDE MANOEL BALBINO,008,-7.1064,-39.3283
1,19242000,FOZ DO RIO PRETO,PR-01,-0.3122,-51.37
1,36231000,AÇUDE ATALHO,047,-7.6428,-38.8956
1,36241000,AÇUDE GOMES,036,-7.4811,-38.7303
1,36270500,AÇUDE OLHO D'ÁGUA,155,-6.7911,-39.3736
1,36270600,AÇUDE EXTREMA,118,-6.7894,-38.9644
1,36270700,AÇUDE UBALDINHO,162,-6.5839,-39.2411
1,36281000,AÇUDE TATAJUBA,075,-6.415,-39.0814
1,47302002,PILÃO ARCADO,,-10.0717,-42.4322
1,47620003,REMANSO,,-9.6492,-42.0789
1,47650002,SENTO SÉ,,-9.7311,-41.8569
1,61845000,BONFIM PAULISTA,4C-018,-21.2672,-47.8189
1,49200000,UHE MOXOTO JUSANTE,,-9.3,-38.25
1,11444900,IPIRANGA NOVO,,-2.9297,-69.6931
1,44590000,JURAMENTO,VG001,-16.8075,-43.6817
1,73340000,PCH RODEIO BONITO JUSANTE,,-27.1133,-52.4875
1,82448000,PCH BRACINHO,,-26.3333,-49.1167
1,83671000,PCH CEDROS JUSANTE,,-26.6539,-49.3497
1,49209000,CAPTAÇÃO EMBASA - (canal de ligação),SF2980,-9.3769,-38.2331
1,52280500,ITANHAÇU (Rio do Laço),CON-ORV-100,-14.0269,-41.3078
1,52569100,BARRAGEM DE PEDRAS,CON-CON-500,-13.8711,-40.1861
1,52571000,JEQUIÉ (Área urbana),CON-JQZ-100,-13.8644,-40.0772
1,52572000,PONTE RIO DE CONTAS,RC0250,-13.8519,-40.7808
1,52811000,CAPTAÇÃO DE ÁGUA DE UBATÃ,CON-CON-700,-14.2081,-39.5408
1,54900400,BOCA DO CÓRREGO - BR-982,JQH-JQH-600,-15.8725,-39.1214
1,50371000,AÇUDE AIPIM,,-10.5969,-40.3428
1,10600000,ATALAIA DO NORTE,,-4.3667,-70.1833
1,10800000,SERINGAL DO ITUI,,-4.7333,-70.3
1,10900000,LADÁRIO,,-4.7333,-70.3
1,20700000,PORTO RIO BAGAGEM,,-14.3692,-48.2033
1,66175000,PASSAGEM DO MAMÃO MAN-F3,,-15.1133,-55.6775
1,66200000,MONTANTE DA BARRA,,-14.9367,-55.7656
1,66201000,FAZENDA TAPERÃO MAN-F5,,-14.9369,-55.7664
1,66220000,PORTO DE CIMA L7,,-14.8469,-55.8122
1,66860000,SÃO GABRIEL DO OESTE,,-19.4103,-54.48
1,66890000,FAZENDA RIO NEGRO,,-19.5922,-56.2222
1,67025000,RETIRO ALEGRIA,,-21.2017,-57.1853
1,67175000,BAIA GRANDE,,-21.9411,-57.2547
1,73010000,MARCELINO RAMOS,,-27.4611,-51.9044
1,73180000,ENGENHO VELHO,,-27.2364,-52.2094
1,34466000,AÇUDE FÁTIMA,,-7.0156,-41.5561
1,15452500,SEÇÃO S-35,,-9.25,-63.2167
1,15459080,UHE SAMUEL BARRAMENTO,,-8.75,-63.4667
1,15459090,UHE SAMUEL JUSANTE,,-8.75,-63.4667
1,15460000,CACH DO SAMUEL,,-8.75,-63.4667
1,15460002,CACH DO SAMUEL MONT 1.CONJ,,-8.75,-63.4667
1,15460004,CACH DO SAMUEL MONT 2.CONJ,,-8.75,-63.4667
1,15460005,CACH DO SAMUEL JUS 1A,,-8.75,-63.4667
1,15460006,CACH DO SAMUEL JUS 1.CONJ,,-8.75,-63.4667
1,15460007,CACH DO SAMUEL JUS 2.CONJ,,-8.75,-63.4667
1,15460008,CACH DO SAMUEL JUS 3.CONJ,,-8.75,-63.4667
1,15460010,CACH DO SAMUEL JUS 4.CONJ,,-8.75,-63.4667
1,15460012,CACHOEIRA DO SAMUEL 17-F,,-8.7489,-63.5072
1,15470000,PONTE DA BR-364,,-8.7747,-63.4875
1,15490000,PROSPERIDADE (EX. FOZ DO JAMARI),ANA,-8.4522,-63.5178
1,15500000,SANTA BÁRBARA,,-9.1833,-63.7833
1,15550000,SANTA ISABEL,ANA,-8.7986,-63.7106
1,15552000,CACHOEIRINHA,,-12.5167,-60.4833
1,15552010,CACHOEIRA  AVILA F01,ANA,-12.5,-60.4667
1,15552020,F-02,CERON,-12.5167,-60.4667
1,15552030,F-05,,-12.45,-60.4667
1,15552200,MINERAÇÃO GOYAN,CERON,-12.5333,-60.3167
1,15552300,BARÃO DO MELGAÇO,,-11.85,-60.7167
1,15552500,APERTADO,,-11.8333,-60.7167
1,18150000,LAJEIRO,,-0.9667,-54.4333
1,18170000,CACHOEIRA MOCOTO,,-1.5,-54.45
1,18200000,ARAPARI,ANA,-1.7789,-54.3972
1,18250000,URUARÁ,,-3.6772,-53.5542
1,18280000,APALAI,,1.2208,-54.6569
1,18300000,FAZENDA PAQUIRA,,-0.4167,-53.6875
1,18400000,ARUMANDUBA,,-1.5333,-52.5667
1,18408500,PCH CULUENE JUSANTE 1,,-14.6297,-53.9097
1,18409000,PASSAGEM DA BR-309,ANA,-14.6111,-53.9986
1,18409200,PONTE DE PEDRA,,-14.6667,-53.8167
1,18409550,FAZENDA ROSANGELA (RET.BECK),,-13.9239,-53.2864
1,18415000,POUSADA MATRINXA,ANA,-13.5692,-53.0761
1,18420000,FAZENDA ITAGUAÇU,ANA,-13.1408,-54.4453
1,18423000,CONSUL,,-12.3658,-54.4892
1,18425000,FAZENDA MARMELEIRO,,-12.7717,-55.3197
1,18430000,PASSAGEM BR-080,ANA,-10.7772,-53.0956
1,18435000,RIO COMANDANTE FONTOURA,ANA,-10.5547,-52.1833
1,18436000,JUSANTE RIO PRETO,,-10.0472,-52.1144
1,62667000,PRAIA DA TULIPA,CACH00902,-23.0561,-47.3189
1,18450000,KOKRAIMORO,,-7.5667,-52.6667
1,18455000,PORTO SEGURO,,-7.2086,-52.5878
1,18460000,BOA SORTE,ANA,-6.7358,-51.9953
1,58519100,RIO PARAÍBA DO SUL (mont foz Paraibuna),BS060,-21.9664,-43.3558
1,53491000,RIO PARDO (jus. Rio Pardo de Minas),PD003,-15.7028,-42.1728
1,55581000,RIO TODOS OS SANTOS (mont. Teófilo Otoni),MU006,-17.8333,-41.6833
1,62774000,PCH CHIBARRO MONTANTE,,-21.8881,-48.1422
1,82230812,UHE GUARICANA DEFLUENCIA 1,,-25.7167,-48.9833
1,34564000,SÃO JOÃO DO PIAUÍ,ANA,-8.355,-42.2453
1,39535000,SÍTIO DA CHATA,,-8.5769,-36.0661
1,58426000,UHE AREAL MONTANTE,,-22.2083,-43.0458
1,54800001,RIO JEQUITINHONHA (mont. Salto Divisa),JE025,-16.005,-39.965
1,64365850,JOAQUIM TÁVORA MTE. ETA SANEPAR,,-23.4972,-49.8867
1,38888000,ENGENHO SANTANA,,-7.1728,-35.1475
1,63001130,PCH PARAÍSO I JUSANTE,,-19.0531,-52.9936
1,65999400,BECKER SALTO I (ANDE),,-25.5333,-55.4167
1,65999500,PUERTO ANDE (ANDE),,-26.0333,-54.7333
1,67024000,FUERTE OLIMPO,CMMAH,-21.0386,-57.8692
1,67040000,PUERTO GUARANI,,-21.2794,-57.9233
1,67150000,PUERTO SASTRE,,-21.2178,-57.8533
1,67230000,PUERTO LA VICTORIA (CASADO),CMMAH,-22.2822,-57.9458
1,67280000,PUERTO PINASCO,,-22.6486,-57.8425
1,67400000,CONCEPCION  (ANNP),,-23.4092,-57.4539
1,67550000,PUERTO ROSÁRIO,,-24.445,-57.1458
1,67650000,ASUNCION (ANNP),,-25.2675,-57.6408
1,67700000,VILLETA,,-25.5044,-57.5747
1,67900000,PUERTO PILAR,,-26.8689,-58.3214
1,58593100,RIO PARAIBUNA (jus. Rio Preto),BS029,-22.0156,-43.3092
1,58766000,RIBEIRÃO MEIA PATACA (mont. Rio Pomba),BS049,-21.3833,-42.6833
1,58772000,RIO POMBA (em Paraoquena),BS054,-21.4936,-42.2558
1,81302000,UHE CAPIVARI CACHOEIRA VERTIDA,,-25.1433,-48.8628
1,54150002,RIO JEQUITINHONHA (jus. foz Rio Vacaria),JE007,-16.6572,-42.3983
1,55549000,RIO MUCURI (mont. foz rib. Marambaia),MU001,-17.4944,-41.3122
1,58729000,RIO POMBA (jus. mercês),BS033,-21.2339,-43.3186
1,65976020,ETA - CASCAVEL,,-25.0408,-53.4769
1,34142000,BALSINHAS BR-324,,-7.5356,-45.8025
1,59142000,PCH GLICÉRIO,,-22.2286,-42.0472
1,86744000,PCH SALTO FORQUETA JUSANTE,,-29.0844,-52.2064
1,62606000,PCH JAGUARI JUSANTE,,-22.8186,-46.8844
1,65883052,USINA SALTO SANTIAGO (DEFLUENTE),,-25.65,-52.6167
1,79740000,PERFIL SARANDI,507,-32.5333,-55.6833
1,78015000,CONSTITUCION,29.1,-31.0667,-57.85
1,62584600,FOZ RIBEIRÃO DAS POSSES,ANA,-22.8328,-46.2314
1,15250010,GUAYARAMERIN,,-10.8125,-65.3431
1,15230200,PUERTO VILLARROEL,,-16.8381,-64.7919
1,39620000,PORTO CALVO,ANA,-9.0483,-35.4067
1,64658400,ETA - GODOY MOREIRA,,-24.1897,-51.9019
1,15552550,PCH CACHOEIRA MONTANTE,,-12.3906,-60.4872
1,89250000,"VERGARA, arr. Parão",109,-32.9333,-53.9333
1,77620000,SAN GREGÓRIO,157,-30.6167,-57.8333
1,39433000,JOSÉ MARIANO,ANA,-8.4675,-35.4014
1,79830000,PASO PORRUA,4,-32.9333,-56.95
1,89480000,"VILA PASSANO, Rio Olimar",12,-33.2833,-53.8833
1,39541000,BELÉM DE MARIA,ANA,-8.6247,-35.8414
1,89470000,"PASO DE LA LAGUNA, Rio Olimar",11,-33.2833,-54.1833
1,65187950,REBOUÇAS,,-25.5975,-50.7486
1,57570500,PONTE BR-101 - SAFRA,ITP1E050,-20.9181,-41.0747
1,57581000,RIO NOVO DO SUL,ITP1D055,-20.9819,-40.9144
1,57584000,FAZENDA BARRA SECA,ITP2C060,-20.9839,-40.9128
1,55910000,RIO PRETO,SMT2D005,-18.7253,-40.3369
1,55915000,FAZENDA ENTRE RIOS,SMT2D010,-18.6733,-40.1769
1,55973000,PORTO SÃO MATEUS,SMT1D025,-18.7114,-39.8542
1,55746500,MONT.PEDRO CANÁRIO - (Cap. CESAN),ITA1E005,-18.295,-39.9694
1,55746700,PEDRO CANÁRIO - CIDADE,ITA1D010,-18.3117,-39.9542
1,55748000,PORTO MIÚDO,ITA1C015,-18.4331,-39.7081
1,57038000,FAZ. CACHOEIRINHA ALTA,RMA2D001,-19.9317,-40.6303
1,57040003,SANTA TEREZA - JUSANTE,RMA2C005,-19.9322,-40.5869
1,57070000,FUNDÃO - MONTANTE,RMA2D010,-19.935,-40.4219
1,57075000,FUNDÃO - JUSANTE,RMA2D015,-19.9422,-40.4058
1,57300700,PONTE ITAPEMIRIM/RIO NOVO DO SUL,RNS1C005,-20.89,-40.9
1,57300800,CAPTAÇÃO DA CESAN,RNS1C010,-20.8872,-40.94
1,57260500,JABAQUARA - BR-101,BEN1C010,-20.6861,-40.6783
1,57150000,BRAÇO SUL - Prop. particular (CASTELINHO),CAP1L004,-20.2181,-40.22
1,57150005,SAÍDA DA LAGOA,CAP1L006,-20.2292,-40.21
1,57134700,ATRÁS CLUBE BARCELONA,LJA1L001,-20.1694,-40.2392
1,57134800,ANTIGA CAPTAÇÃO DA CESAN,LJA1L010,-20.1661,-40.235
1,44637000,RIO QUEM-QUEM ( jus. da Barragem.),SFC105,-16.2064,-43.4242
1,13150000,ITAPÉUA,,-4.0578,-63.0278
1,13405000,SERINGAL GUARANY,,-9.1103,-68.9933
1,13700000,BOCA DO ACRE,ANA,-8.7356,-67.4
1,13850000,SÃO GREGÓRIO,,-7.5517,-64.93
1,13870002,LÁBREA (DNPVN),,-7.25,-64.7833
1,13885000,CRISTO,,-7.4644,-64.2433
1,13887000,BACABA,,-5.8333,-65.2
1,14050000,ANAMÃ,,-3.5811,-61.3783
1,14100000,MANACAPURU,ANA,-3.3106,-60.6094
1,14110000,CUCUÍ,ANA,1.2153,-66.8525
1,14310000,CUNURI,,0.2094,-69.3781
1,14452000,SAMAUMA,ANA,-0.3667,-62.7744
1,62126200,RES. TAIACUPEBA (braço Taiaçupeba-Mirim),PEBA00100,-23.595,-46.2711
1,60843000,RIO TIJUCO (mont. res. São Simão),PB027,-18.9478,-49.4506
1,13650000,FLORIANO PEIXOTO,,-9.0667,-67.3969
1,13980000,PARICATUBA,,-4.4089,-61.8989
1,13990000,BERURI,ANA,-3.8989,-61.3742
1,14790000,SANTA MARIA DO BOIAÇU,ANA,-0.5053,-61.7864
1,14920000,BACIA REPRESENTATIVA,,-2.6,-60.1
1,39560200,PONTE PE-96,UN-42,-8.7506,-35.4519
1,39098100,CAPTAÇÃO DA COMPESA - OLINDA,BE-11,-7.9783,-34.9211
1,48575500,IBÓ - Rio São Francisco,SF-20,-8.6261,-39.2456
1,39081200,MACAPARANA,GO-05,-7.5614,-35.4422
1,45760000,BEBEDOURO,,-13.7372,-45.4639
1,18810000,ILHA DA BOA VISTA - XIN-001,,-3.8206,-52.5842
1,10700000,RESTAURAÇÃO,,-5.1833,-70.75
1,10910000,LADÁRIO - JUSANTE,,-4.5836,-70.2644
1,47630000,LAJEDO,,-9.2861,-41.5244
1,65240000,PONTE BR-280,,-26.2472,-50.495
1,71621500,PCH CAVEIRAS JUSANTE,,-27.805,-50.4811
1,73690002,PCH CELSO RAMOS PASSOS MAIA,,-26.7733,-52.0253
1,75371000,CGH PIRAPO JUSANTE,,-28.0769,-55.1508
1,71388500,PCH PERY JUSANTE,,-27.4531,-50.6461
1,83600000,PCH SALTO DONNER II BARRAMENTO,,-26.7572,-49.4547
1,83667000,PCH PALMEIRAS JUSANTE,,-26.6706,-49.3267
1,83750000,PCH SALTO JUSANTE,,-26.8808,-49.1014
1,58490100,PCH PACIÊNCIA JUSANTE,,-21.8578,-43.3339
1,57134900,PETROBRÁS - Entrada da Tubulação,LJA1L020,-20.1675,-40.2203
1,56991400,ITAPINA - BALSA,RDC1E010,-19.5281,-40.8128
1,57134100,LAGOA JUARA (Margem esquerda),LJU1L001,-20.1303,-40.2156
1,57584200,CAPTAÇÃO DO SAAE,LGD1L001,-20.9256,-40.8178
1,57584400,PROX. .PLANT. ABACAXI (Lagoa Guanambi),LGD1L002,-20.9322,-40.8256
1,73330200,PCH XAVANTINA BARRAMENTO,,-26.9803,-52.3797
1,73330250,PCH XAVANTINA JUSANTE,,-26.9794,-52.3803
1,50151500,AÇUDE DE ADUSTINA,,-10.5706,-38.0708
1,61427000,RIBEIRÃO DA ESPERA (jus. lixão cidade Varginha),BG067,-21.4569,-45.5156
1,89450000,"CERRO DE LA BOLSA, Rio Olimar",127,-33.2167,-54.6667
1,79485000,PASO AGUIAR,65.1,-32.2833,-54.8333
1,44865000,SÃO DOMINGOS,DL14,-14.9036,-42.8053
1,89395000,"PASO DEL AVESTRUZ, arr. Aigua",128,-33.8667,-54.4333
1,44760000,FAZENDA LIMOEIRO,,-15.8903,-43.1478
1,89620000,"SAN LUIS, Rio San Luis",110,-33.9333,-53.7167
1,72480100,PCH FORQUILHA JUSANTE,,-27.6547,-51.75
1,74350100,PCH GUARITA JUSANTE,,-27.6067,-53.5742
1,74690100,PCH SANTA ROSA JUSANTE,,-27.7703,-54.3897
1,75288100,PCH IJUIZINHO JUSANTE,,-28.4356,-54.2889
1,85260100,UHE PASSO REAL - JUSANTE,,-29.0167,-53.1833
1,86520100,PCH CAPIGUI JUSANTE,,-28.3825,-52.2586
1,87120100,PCH PASSO DO INFERNO JUSANTE,,-29.2694,-50.7544
1,87200100,PCH HERVAL JUSANTE,,-29.5017,-51.0064
1,89200000,"LA CATUMBERA, Laguna Merin",126,-32.8667,-53.3
1,89600000,"PASO BARRANCAS, Rio San Luis",25,-33.6333,-53.8
1,89100000,"PASO BORCHES, Rio Taçúari",96,-32.5333,-54.1333
1,15250100,CAMPAMENTO MORE,,-12.02,-64.83
1,64474950,ETA - CASTRO,,-24.7794,-50.0169
1,62019100,FOZ DO RIO DOURADO MONTANTE,CTRE04800,-21.5014,-49.0711
1,62155500,JUS. LANÇAMENTO EMPRESA BUCKMAN,TIJU02500,-22.8336,-47.1739
1,78010000,CONSTITUCION,29,-31.0667,-57.8667
1,62292330,JUSANTE CONFLUE. RIO CIPÓ,EMGU00700,-23.8294,-46.81
1,46781000,SÃO PEDRO,,-11.2628,-45.2089
1,89460000,"RUTA 8, Rio Olimar",10,-33.25,-54.4
1,56097000,PCH BRECHA JUSANTE,,-20.5728,-43.0044
1,56092000,PCH BRECHA MONTANTE 3,,-20.6864,-43.3103
1,56093000,PCH BRECHA MONTANTE 2,,-20.6694,-43.0875
1,56094000,PCH BRECHA MONTANTE 1,,-20.5728,-43.0044
1,64838000,GUAÍRA BRAÇO DIREITO,,-24.0425,-54.2342
1,74290000,CGH BRAGA,,-27.4394,-53.2722
1,45588000,PCH PRESIDENTE GOULART MONTANTE I,,-13.3408,-44.6414
1,65999200,NUEVO PUESTO SILVA,,-24.575,-54.675
1,22740000,FAZENDA PORTEIRA,,-10.0019,-47.8281
1,22730000,PORTO GILÂNDIA,,-10.7667,-47.7833
1,22750000,RIO DAS BALSAS,,-10.0003,-47.8275
1,22850000,DOIS IRMÃOS,,-9.3186,-47.8086
1,22900000,PORTO REAL,ANA,-9.3069,-47.9292
1,23100000,TUPIRATINS,ANA,-8.3917,-48.1114
1,62284980,RES. RIO GRANDE (praia parque Mun. Estoril),RGDE02901,-23.7697,-46.5197
1,23150000,ITACAJA,,-8.3917,-47.7653
1,23200000,PEDRA CHOROSA,,-7.45,-47.6
1,23220000,CACHOEIRA MONTE LINDO,,-7.9939,-46.9269
1,57155000,PCH SÃO PEDRO JUSANTE,,-20.3569,-40.6275
1,23600000,TOCANTINÓPOLIS,,-6.2886,-47.3919
1,58591000,PCH MONTE SERRAT MONTANTE 1,,-22.005,-43.3211
1,23620000,FAZENDA PALMEIRINHA,,-6.5122,-47.4325
1,23650000,LAJEADO NOVO,,-6.1958,-47.0411
1,23700000,DESCARRETO,ANA,-5.7894,-47.4689
1,23710000,ITAGUATINS,,-5.7672,-47.4819
1,23710500,FAZENDA LAJINHA,,-7.2667,-47.5
1,23710502,FAZENDA LAJINHA - SEC. 02 (BR.ESQ),,-7.2667,-47.5
1,23720000,SÍTIO SOTURNO,,-5.75,-47.5
1,23800000,IMPERATRIZ,,-5.5333,-47.4833
1,12260000,COPATANA (PORTO ANTUNES AUX),,-2.8333,-66.9167
1,12500002,CRUZEIRO DO SUL,,-7.6331,-72.6617
1,13600000,RIO BRANCO,,-9.9583,-67.7869
1,13870000,LÁBREA,,-7.2581,-64.7975
1,14230000,MISSÃO IÇANA,,1.0744,-67.5947
1,14690000,MUCAJAÍ,ANA,2.4714,-60.9178
1,14710000,CARACARAÍ,ANA,1.8214,-61.1236
1,14990004,MANAUS,,-3.1367,-60.0269
1,39090900,PONTE DE IGARASSU,IG-55,-7.8319,-34.9069
1,51460200,AÇUDE FRANÇA - CAPTAÇÃO EMBASA,,-11.5611,-40.6036
1,39081000,USINA SANTA TEREZA - JUSANTE,GO-80,-7.5783,-34.9972
1,18409650,PCH PARANATINGA II JUSANTE,,-13.8475,-53.2597
1,75186000,PONTE NOVA DO POTIRIBU JUSANTE,,-28.3708,-53.8792
1,86748000,PCH USINA DO FÃO JUSANTE,,-26.9406,-52.4786
1,83610000,PCH ALTO BENEDITO NOVO JUSANTE,,-26.7819,-49.3972
1,65826612,PCH DERIVAÇÃO DO RIO JORDÃO BARRAMENTO,,-25.7542,-52.0872
1,65975001,SALTO CAXIAS JUS. - L1 - MD,,-25.5331,-53.5
1,19221000,RIO VILA NOVA - Próx. Furo do Mazagão,VN-02,-0.0806,-51.3286
1,19223000,FOZ DO RIO CAMAIPI,VN-03,0.1611,-51.5814
1,39095000,GRANJA ESPERANÇA,,-7.8,-34.95
1,39110000,ZAMBA,,-7.9,-36.1333
1,39115000,BARRA DE FARIAS,,-8.1333,-36.3
1,39120000,SÍTIO BILHAR,,-8.0167,-36.15
1,12844130,GUAQUIRA,4413702,-0.3333,-74.0333
1,39135000,SÍTIO QUEIMADAS,,-7.85,-36.05
1,12844140,PTO BELEN,4413703,-0.4,-73.7667
1,12844150,MONOS LOS,4413704,-0.6167,-73.15
1,39147000,RECANTO FELIZ,,-7.85,-35.3833
1,39148000,FAZENDA MILAGRES,,-7.9,-35.4
1,12844160,PTO ZABALO,4413705,-0.6036,-72.9392
1,39152000,BICOPEBA,,-7.9667,-35.0833
1,12844170,ANGOSTURAS,4413706,-0.55,-72.75
1,39155000,ENGENHO SÍTIO,,-7.9697,-35.1594
1,39160000,BARRAGEM GLÓRIA DO GOITA,ANA,-7.9681,-35.1158
1,39168000,PITU,,-8.1333,-35.3333
1,39170000,VITÓRIA DE SANTO ANTÃO,ANA,-8.1136,-35.2839
1,39175000,BARRAGEM DE TAPACURÁ,,-8.0383,-35.1619
1,39179000,ENGENHO BELA ROSA II,,-8.0167,-35.1333
1,39180000,ENGENHO BELA ROSA I,,-8.0167,-35.1167
1,39250000,ENGENHO ALGODOAIS,,-8.3167,-35
1,39265000,ENGENHO TABATINGA,,-8.35,-35.05
1,12844180,MONOCHOA,4413707,-0.6667,-72.6167
1,39310000,SANHARÓ,,-8.3656,-36.5603
